meeting_id,meeting_title,meeting_date,meeting_url,agenda_label,doc_id,doc_type,doc_label,doc_url,local_path,status,year,has_file
1259560,Gemeenteraad 23 januari 2025,2025-01-23,https://denhaag.raadsinformatie.nl/vergadering/1259560/Gemeenteraad 23-01-2025,Agenda,doc,motie,Demonstreren moet laagdrempelig zijn (motie P.3 GL),"https://denhaag.raadsinformatie.nl/modules/6/moties,_amendementen_en_initiatieven/1012388?parent_event=1259560",,error: cannot access local variable 're' where it is not associated with a value,2025,False
1259560,Gemeenteraad 23 januari 2025,2025-01-23,https://denhaag.raadsinformatie.nl/vergadering/1259560/Gemeenteraad 23-01-2025,Agenda,doc,motie,"Duurzaam, duurzamer, duurzaamst (motie T.2 PvdD)","https://denhaag.raadsinformatie.nl/modules/6/moties,_amendementen_en_initiatieven/1012411?parent_event=1259560",,error: cannot access local variable 're' where it is not associated with a value,2025,False
1259560,Gemeenteraad 23 januari 2025,2025-01-23,https://denhaag.raadsinformatie.nl/vergadering/1259560/Gemeenteraad 23-01-2025,Agenda,doc,motie,Ecologisch advies voor A-locaties (motie J.1 PvdD),"https://denhaag.raadsinformatie.nl/modules/6/moties,_amendementen_en_initiatieven/1012352?parent_event=1259560",,error: cannot access local variable 're' where it is not associated with a value,2025,False
1259560,Gemeenteraad 23 januari 2025,2025-01-23,https://denhaag.raadsinformatie.nl/vergadering/1259560/Gemeenteraad 23-01-2025,Agenda,doc,motie,Geef ruimte aan meiden om te spelen (motie J.4 D66),"https://denhaag.raadsinformatie.nl/modules/6/moties,_amendementen_en_initiatieven/1002956?parent_event=1259560",,error: cannot access local variable 're' where it is not associated with a value,2025,False
1259560,Gemeenteraad 23 januari 2025,2025-01-23,https://denhaag.raadsinformatie.nl/vergadering/1259560/Gemeenteraad 23-01-2025,Agenda,doc,motie,Gelijke behandeling ondernemers Zeeheldenkwartier (motie I.1 HvDH),"https://denhaag.raadsinformatie.nl/modules/6/moties,_amendementen_en_initiatieven/1012343?parent_event=1259560",,error: cannot access local variable 're' where it is not associated with a value,2025,False
1259560,Gemeenteraad 23 januari 2025,2025-01-23,https://denhaag.raadsinformatie.nl/vergadering/1259560/Gemeenteraad 23-01-2025,Agenda,doc,motie,Gemotoriseerd verkeer linksaf de Pletterijkade op (motie H.3 PVV),"https://denhaag.raadsinformatie.nl/modules/6/moties,_amendementen_en_initiatieven/1012338?parent_event=1259560",,error: cannot access local variable 're' where it is not associated with a value,2025,False
1259560,Gemeenteraad 23 januari 2025,2025-01-23,https://denhaag.raadsinformatie.nl/vergadering/1259560/Gemeenteraad 23-01-2025,Agenda,15075442,motie,H.1 SP motie Bewaar een plekje voor een Haags icoon,https://denhaag.raadsinformatie.nl/document/15075442/1/H_1+SP+motie+Bewaar+een+plekje+voor+een+Haags+icoon?connection_type=1&connection_id=8975973,data/denhaag/2025/1259560/files/motie-15075442-h-1-sp-motie-bewaar-een-plekje-voor-een-haags-icoon.pdf,downloaded,2025,True
1259560,Gemeenteraad 23 januari 2025,2025-01-23,https://denhaag.raadsinformatie.nl/vergadering/1259560/Gemeenteraad 23-01-2025,Agenda,15117763,motie,H.1 SP motie Bewaar een plekje voor een Haags icoon,https://denhaag.raadsinformatie.nl/document/15117763/1/H_1+SP+motie+Bewaar+een+plekje+voor+een+Haags+icoon?connection_type=17&connection_id=11494493,data/denhaag/2025/1259560/files/motie-15117763-h-1-sp-motie-bewaar-een-plekje-voor-een-haags-icoon.pdf,downloaded,2025,True
1259560,Gemeenteraad 23 januari 2025,2025-01-23,https://denhaag.raadsinformatie.nl/vergadering/1259560/Gemeenteraad 23-01-2025,Agenda,15075491,motie,H.2 SP motie Maak de kade veilig,https://denhaag.raadsinformatie.nl/document/15075491/1/H_2+SP+motie+Maak+de+kade+veilig?connection_type=1&connection_id=8975973,data/denhaag/2025/1259560/files/motie-15075491-h-2-sp-motie-maak-de-kade-veilig.pdf,downloaded,2025,True
1259560,Gemeenteraad 23 januari 2025,2025-01-23,https://denhaag.raadsinformatie.nl/vergadering/1259560/Gemeenteraad 23-01-2025,Agenda,15117772,motie,H.2 SP motie Maak de kade veilig,https://denhaag.raadsinformatie.nl/document/15117772/1/H_2+SP+motie+Maak+de+kade+veilig?connection_type=17&connection_id=11494507,data/denhaag/2025/1259560/files/motie-15117772-h-2-sp-motie-maak-de-kade-veilig.pdf,downloaded,2025,True
